breed,animal_id,birth_month_year,animal_name,sex,sire,source_pages,source_page_count,3Pac,3Pdep,3Ptop_pct,ACABac,ACABdep,ACABtop_pct,AOLac,AOLdep,AOLtop_pct,CARac,CARdep,CARtop_pct,IMSac,IMSdep,IMStop_pct,IPPac,IPPdep,IPPtop_pct,MARac,MARdep,MARtop_pct,MGTe_COac,MGTe_COdep,MGTe_COtop_pct,MGTe_CRac,MGTe_CRdep,MGTe_CRtop_pct,MGTe_F1ac,MGTe_F1dep,MGTe_F1top_pct,MGTe_REac,MGTe_REdep,MGTe_REtop_pct,MGTeac,MGTedep,MGTetop_pct,MP120ac,MP120dep,MP120top_pct,MP210ac,MP210dep,MP210top_pct,P120ac,P120dep,P120top_pct,P210ac,P210dep,P210top_pct,P365ac,P365dep,P365top_pct,P450ac,P450dep,P450top_pct,PACac,PACdep,PACtop_pct,PE365ac,PE365dep,PE365top_pct,STAYac,STAYdep,STAYtop_pct
Brahman,061075EE,08/06,061075 DE,,ESPIRITU 991889EE,54,1,,,,,,,,,,,,,,,,27,0,85,,,,,,,,,,,,,,,,12,8.13,30,,,,,,,,,,,,,,,,23,3.54,75,27,1.67,11,37,0.23,51,38,79.14,0.1
Brahman,110542EE,08/11,110542 DE,,ESPIRITU 080171EE,54,1,,,,,,,,,,,,,,,,20,0.1,94,,,,,,,,,,,,,,,,13,15.7,4,,,,,,,,,,,,,,,,13,12.81,6,18,1.26,18,42,0.53,13,27,78.91,0.1
Brahman,110116EE,07/11,110116 DE,,ESPIRITU 070178EE,54,1,,,,,,,,,,,,,,,,18,0.18,97,,,,,,,,,,,,,,,,10,8.58,27,,,,,,,,,,,,,,,,10,3.97,72,19,2.24,6,35,-0.23,96,25,78.83,0.1
Brahman,061210EE,09/06,061210 DE,,ESPIRITU 021211EE,54,1,,,,,,,,,,,,,,,,37,0.41,100,,,,,,,,,,,,,,,,13,16.77,3,,,,,,,,,,,,,,,,25,9.05,19,38,2.31,5,46,0.64,5,48,78.41,0.1
Brahman,121827EE,09/12,121827 DE,,ESPIRITU 040479EE,54,1,,,,,,,,,,,,,,,,21,0.12,95,,,,,,,,,,,,,,,,8,14,7,,,,,,,,,,,,,,,,16,7.3,29,19,2.31,5,42,0.34,35,27,78.38,0.1
Brahman,110158EE,07/11,110158 DE,,ESPIRITU 081095EE,54,1,,,,,,,,,,,,,,,,14,0.4,100,,,,,,,,,,,,,,,,11,12.34,11,,,,,,,,,,,,,,,,13,6.41,36,14,1.78,10,40,-0.21,95,20,78.31,0.1
Brahman,091227EE,09/09,091227 DE,,ESPIRITU 061210EE,54,1,,,,,,,,,,,,,,,,22,0.12,95,,,,,,,,,,,,,,,,11,9.88,20,,,,,,,,,,,,,,,,43,5.32,58,23,1.77,10,41,-0.17,93,34,78.29,0.1
Brahman,110510EE,08/11,110510 DE,,ESPIRITU 040703EE,54,1,,,,,,,,,,,,,,,,20,0.04,90,,,,,,,,,,,,,,,,11,16.84,3,,,,,,,,,,,,,,,,45,6.71,33,19,1.66,11,52,0.99,2,26,77.92,0.5
Brahman,120238EE,08/12,120238 DE,,ESPIRITU 091010EE,54,1,,,,,,,,,,,,,,,,19,0.15,96,,,,,,,,,,,,,,,,12,14.33,6,,,,,,,,,,,,,,,,30,7.48,28,16,0.91,29,49,-0.08,87,23,77.89,0.5
Brahman,070035EE,07/07,070035 DE,,ESPIRITU 990226EE,54,1,,,,,,,,,,,,,,,,22,0.07,93,,,,,,,,,,,,,,,,17,10.49,18,,,,,,,,,,,,,,,,19,4.52,67,21,0.4,50,34,0.42,24,31,77.11,0.5
Brahman,110332EE,08/11,110332 DE,,ESPIRITU 021225EE,54,1,,,,,,,,,,,,,,,,28,0.2,98,,,,,,,,,,,,,,,,9,17.6,2,,,,,,,,,,,,,,,,35,7.22,30,28,2.19,6,58,0.72,3,40,77.08,0.5
Brahman,121951EE,10/12,121951 DE,,ESPIRITU 090668EE,54,1,,,,,,,,,,,,,,,,14,0.11,94,,,,,,,,,,,,,,,,14,16.08,3,,,,,,,,,,,,,,,,14,8.93,20,14,2.78,4,37,-0.11,89,21,77.03,0.5
Brahman,150563EE,09/15,150563 DE,,ESPIRITU 070178EE,54,1,,,,,,,,,,,,,,,,33,0.37,100,,,,,,,,,,,,,,,,14,14.93,5,,,,,,,,,,,,,,,,41,7.96,25,28,2.12,7,73,0.47,19,37,76.15,0.5
Brahman,100540EE,08/10,100540 DE,,ESPIRITU 071464EE,54,1,,,,,,,,,,,,,,,,22,0.5,100,,,,,,,,,,,,,,,,8,10.91,16,,,,,,,,,,,,,,,,25,4.4,68,22,0.68,38,40,0.85,2,36,76.09,0.5
Brahman,080426EE,08/08,080426 DE,,ESPIRITU 050615EE,54,1,,,,,,,,,,,,,,,,30,0.21,98,,,,,,,,,,,,,,,,9,10.01,20,,,,,,,,,,,,,,,,25,-2.32,99,30,2.28,6,44,0.26,47,42,75.99,0.5
Brahman,090960EE,08/09,090960 DE,,ESPIRITU 061755EE,54,1,,,,,,,,,,,,,,,,32,0.18,97,,,,,,,,,,,,,,,,8,13,9,,,,,,,,,,,,,,,,20,9.74,16,31,2.03,7,51,-0.14,91,47,75.62,0.5
Brahman,101234EE,09/10,101234 DE,,ESPIRITU 071557EE,54,1,,,,,,,,,,,,,,,,21,0.32,100,,,,,,,,,,,,,,,,11,12.6,10,,,,,,,,,,,,,,,,20,15.03,3,20,2.82,4,27,-0.11,89,30,74.11,1
Brahman,OBGP 2323,11/11,ALICANTE OB,,OMBD 114,54,1,,,,,,,,,,,,,,,,16,-0.44,32,,,,,,,,,,,,,,,,16,31.06,0.1,,,,,,,,,,,,,,,,32,24.14,0.1,15,0.85,31,41,0.76,2,23,74.11,1
Brahman,061639EE,09/06,061639 DE,,ESPIRITU 020605EE,54,1,,,,,,,,,,,,,,,,30,0.18,97,,,,,,,,,,,,,,,,9,9.48,22,,,,,,,,,,,,,,,,22,0.14,93,31,2.1,7,41,0.37,31,46,73.98,1
Brahman,100742EE,08/10,100742 DE,,ESPIRITU 071464EE,54,1,,,,,,,,,,,,,,,,21,0.05,92,,,,,,,,,,,,,,,,13,8.27,29,,,,,,,,,,,,,,,,33,2.32,84,19,1.62,12,40,0.03,77,28,73.03,1
Brahman,150146EE,08/15,150146 DE,,ESPIRITU 070178EE,54,1,,,,,,,,,,,,,,,,20,0.24,98,,,,,,,,,,,,,,,,9,10.16,19,,,,,,,,,,,,,,,,19,6.14,38,22,1.43,15,56,-0.17,93,23,72.73,1
Brahman,071559EE,09/07,071559 DE,,ESPIRITU 040479EE,54,1,,,,,,,,,,,,,,,,17,0,85,,,,,,,,,,,,,,,,14,7.38,35,,,,,,,,,,,,,,,,14,3.37,76,16,2.06,7,29,0.14,64,20,71.73,2
Brahman,110333EE,08/11,110333 DE,,ESPIRITU 080171EE,54,1,,,,,,,,,,,,,,,,35,0.33,100,,,,,,,,,,,,,,,,14,15.01,5,,,,,,,,,,,,,,,,38,10.52,14,35,1.82,9,62,0.86,2,47,71.71,2
Brahman,OBGP 1221,09/09,PALAK OB,,OBGP 367,54,1,,,,,,,,,,,,,,,,20,-0.61,18,,,,,,,,,,,,,,,,20,18.16,2,,,,,,,,,,,,,,,,44,11.75,10,17,0.9,29,54,0.32,37,30,71.13,2
Brahman,071464EE,09/07,071464 DE,,ESPIRITU 040479EE,54,1,,,,,,,,,,,,,,,,30,0.17,97,,,,,,,,,,,,,,,,10,9,25,,,,,,,,,,,,,,,,12,0.72,91,30,2.97,3,46,0.24,50,42,70.96,2
Brahman,MBR921671,08/12,PUENTE JULIO,,MANSO MBR858302,54,1,,,,,,,,,,,,,,,,14,-1.04,2,,,,,,,,,,,,,,,,10,7.93,31,,,,,,,,,,,,,,,,13,4.64,66,2,0.69,38,12,-0.12,90,28,70.94,2
Brahman,070390EE,08/07,070390 DE,,ESPIRITU 040479EE,54,1,,,,,,,,,,,,,,,,30,0.5,100,,,,,,,,,,,,,,,,10,6.28,45,,,,,,,,,,,,,,,,22,5.65,45,28,2.89,3,42,-0.06,86,40,70.6,2
Brahman,892788,02/10,LMC POLLED SAMBO,,45/0 840677,55,1,,,,,,,,,,,,,,,,17,-0.93,4,,,,,,,,,,,,,,,,5,12.21,11,,,,,,,,,,17,0.21,62,,,,6,-3.05,99,,,,28,1.97,0.5,5,57.96,31
Brahman,EAOC 477,12/17,RED LABEL,,EAO 761624,55,1,,,,,,,,,,,,,,,,13,-0.42,33,,,,,,,,,,,,,,,,13,12.13,12,,,,,,,,,,24,0.37,53,,,,13,9.96,16,,,,28,1.18,1,19,56.56,58
Brahman,CABR 1700,12/10,CABR MR GALUR,,1700 803613,"55,60",2,,,,39,0.61,1,43,0.27,30,,,,,,,24,-0.49,28,,,,,,,,,,,,,,,,22,7.59,34,,,,,,,,,,55,-3.03,96,,,,41,4.8,64,,,,69,1.14,1,38,60.15,20
Brahman,MBR954072,06/13,PRADERA SABALETICAS,,E MBR721293,55,1,,,,,,,,,,,,,,,,12,0.11,94,,,,,,,,,,,,,,,,6,8.62,27,,,,,,,,,,12,-3.64,98,,,,6,5.16,60,,,,25,1.03,2,8,67.53,4
Brahman,CSCP 1579,10/19,1579 DE NAVIRAI,,BRBR 432,"55,56,59,60",4,,,,33,0.83,0.5,38,3.55,0.1,,,,,,,10,-0.21,60,,,,,,,,,,,,,,,,10,11.18,15,44,1.59,10,11,2.53,5,,,,48,-5.18,100,,,,42,-4.81,100,5,1.74,10,44,1,2,47,66.63,4
Brahman,877814,09/08,JDH RUSSO MANSO,,631/1 846561,55,1,,,,,,,,,,,,,,,,17,-0.42,33,,,,,,,,,,,,,,,,10,7.78,32,,,,,,,,,,43,1.02,38,,,,10,-3.18,99,,,,57,0.82,2,24,55.33,72
Brahman,FDIB 3089,11/18,MR PRATA 3089,,2I ELR3981,55,1,,,,,,,,,,,,,,,,11,-0.11,74,,,,,,,,,,,,,,,,8,11.08,15,,,,,,,,,,56,1.54,31,,,,42,8.35,23,,,,53,0.82,2,50,71.19,2
Brahman,EAOC 492,09/18,BAROLO EAO,,EAOH 775,55,1,,,,,,,,,,,,,,,,8,-0.73,11,,,,,,,,,,,,,,,,8,12.91,9,,,,,,,,,,27,-3.01,96,,,,20,5.82,40,,,,42,0.8,2,13,72.31,1
Brahman,UBER 336,02/08,MR UBER POI 336,G,630321,"55,57,59",3,,,,39,-0.26,88,44,3.21,0.1,,,,,,,43,-0.89,5,,,,,,,,,,,,,,,,39,16.15,3,,,,,,,51,2.32,27,48,2.68,20,,,,50,7.61,27,,,,51,0.76,2,49,61.28,15
Brahman,AMRO 1270,10/15,MR BR 77 1270,G,AMRO 806,"55,57",2,,,,,,,,,,,,,,,,43,0,85,,,,,,,,,,,,,,,,38,7.5,34,,,,,,,70,7.04,3,71,4.79,10,,,,72,5.63,46,,,,83,0.73,3,50,56.59,58
Brahman,VPJB 926,01/15,VPJ MR HARD 926,G,858252,"55,58,59,60",4,,,,40,0.31,15,39,0.54,16,,,,,,,31,-0.12,73,,,,,,,,,,,,,,,,31,11.93,12,,,,,,,48,2.84,22,42,0.42,50,48,11.51,2,51,13.36,5,,,,48,0.71,3,44,58.98,26
Brahman,ROJO 229,01/11,MR. ROJO,,229 864762,55,1,,,,,,,,,,,,,,,,16,-0.77,9,,,,,,,,,,,,,,,,8,14.15,7,,,,,,,,,,34,4.75,10,,,,8,10.19,15,,,,46,0.69,3,20,62.08,13
Brahman,LTQ 354,10/16,354 FIV DE LA,,TRANQUE 839863,55,1,,,,,,,,,,,,,,,,17,-0.9,5,,,,,,,,,,,,,,,,10,9.21,24,,,,,,,,,,30,1.31,34,,,,10,8.77,21,,,,43,0.68,3,26,57.78,40
Brahman,LLBR 666,07/17,MISTER INCA SHOW,,AMRO 97,"55,57,58",3,,,,,,,,,,,,,,,,7,-0.6,19,,,,,,,,,,,,,,,,7,9.55,22,,,,,,,27,0.66,51,51,4.05,13,32,16.09,0.5,49,16.48,2,,,,57,0.62,7,53,58.11,30
Brahman,RLL014238PY,09/11,MCAL,,ESTIGARRIBIA/TAL 846561,55,1,,,,,,,,,,,,,,,,24,-0.1,75,,,,,,,,,,,,,,,,9,8.68,26,,,,,,,,,,45,2.19,24,,,,9,7.73,27,,,,52,0.6,8,37,51.27,93
Brahman,CABR 2737,05/18,CABR RAMIRO 2737,,CABR 1729,"55,57,58",3,,,,,,,,,,,,,,,,8,-1.04,2,,,,,,,,,,,,,,,,8,21.64,0.5,,,,,,,34,4.41,12,43,4.37,12,39,13.25,0.5,42,11.5,10,,,,62,0.59,8,47,67.83,3
Brahman,OBGP 5947,12/21,ADEPTO OB,G,OBGP 4947,"55,57,60",3,,,,47,0.67,1,41,0.32,27,,,,,,,47,-0.87,6,,,,,,,,,,,,,,,,41,16.68,3,,,,,,,46,5.87,7,48,3.89,14,,,,48,15.04,3,,,,42,0.56,10,49,57.73,42
Brahman,OBGP 5707,10/20,UCHOA OB,G,OBGP 3777,"57,60",2,,,,42,0.47,4,44,-0.91,90,,,,,,,43,-0.62,17,,,,,,,,,,,,,,,,42,26.24,0.1,,,,,,,44,10.81,0.1,45,17.61,0.1,,,,50,25.46,0.1,,,,50,0.41,26,,,
Brahman,CSCP 1533,07/19,1533 DE NAVIRAI,G,UBER 461,"57,59,60",3,,,,43,0.32,14,47,1.3,5,,,,,,,41,-0.18,65,,,,,,,,,,,,,,,,39,25.43,0.1,,,,,,,45,5.93,6,48,12.46,0.5,,,,39,25.98,0.1,,,,51,0.5,16,,,
Brahman,OBGP 5818,02/21,TRIVOLE FIV OB,G,OBGP 1193,"57,59,60",3,,,,43,0.69,1,43,1.98,1,,,,,,,43,-0.53,24,,,,,,,,,,,,,,,,41,25.33,0.1,,,,,,,41,8.05,2,41,12.2,0.5,,,,48,18.77,0.5,,,,41,0.39,28,,,
Brahman,NOG 3201,08/21,3201 FIV NOGAL DEL RI,G,WRRB 115,57,1,,,,,,,,,,,,,,,,31,-0.39,36,,,,,,,,,,,,,,,,31,18.67,1,,,,,,,47,4.33,12,46,6.36,6,,,,46,14.76,3,,,,38,0.69,3,,,
Brahman,GOOD 1413,11/08,GOOD BRAHMANIA,,1413 660295,57,1,,,,,,,,,,,,,,,,24,-0.22,59,,,,,,,,,,,,,,,,8,16.91,2,,,,,,,32,3.72,16,41,6.34,6,,,,8,13.06,5,,,,53,0.46,20,,,
Brahman,OBGP 5647,08/20,JAPENGO OB,G,OBGP 3777,"57,58,60",3,,,,40,0.28,18,42,-2.78,100,,,,,,,43,-0.57,21,,,,,,,,,,,,,,,,40,11.75,13,,,,,,,44,4.61,11,49,5.22,8,50,7.14,11,47,14.36,3,,,,50,0.48,18,,,
Brahman,190825EE,09/19,190825 DE ESPIRITU,G,040479EE,57,1,,,,,,,,,,,,,,,,44,0.49,100,,,,,,,,,,,,,,,,41,15.49,4,,,,,,,38,3.19,20,41,4.72,10,,,,45,8.71,21,,,,50,0.32,37,,,
Brahman,OBGP 5763,12/20,ASSOTAKAN OB,G,OBGP 4984,"57,59,60",3,,,,40,0.5,3,43,1.55,3,,,,,,,34,-0.55,23,,,,,,,,,,,,,,,,34,16.98,2,,,,,,,42,6.15,5,43,4.56,11,,,,43,18.57,0.5,,,,50,0.38,29,,,
Brahman,210012EE,07/21,APOLO DE ESPIRITU,G,UBER 1622,57,1,,,,,,,,,,,,,,,,31,-0.22,59,,,,,,,,,,,,,,,,31,11.88,12,,,,,,,42,6.5,4,49,4.46,11,,,,48,12.06,9,,,,46,0.38,29,,,
Brahman,UBER 1904,05/21,UBER 1904 - MORPHEUS,G,OBGP 1193,57,1,,,,,,,,,,,,,,,,44,-0.07,78,,,,,,,,,,,,,,,,43,14.62,6,,,,,,,44,5.53,8,48,4.05,13,,,,51,18.2,1,,,,43,0.31,39,,,
Brahman,202070EE,11/20,202070 DE ESPIRITU,G,160887EE,57,1,,,,,,,,,,,,,,,,43,0.33,100,,,,,,,,,,,,,,,,42,20.44,0.5,,,,,,,47,5.55,7,46,3.88,14,,,,42,12.92,6,,,,45,0.61,7,,,
Brahman,LIB 2056,10/17,CABANHA LIBRA,,2056 660295,57,1,,,,,,,,,,,,,,,,18,-0.67,14,,,,,,,,,,,,,,,,11,11.19,15,,,,,,,37,3.33,19,46,3.68,15,,,,11,10.43,14,,,,47,0.4,27,,,
Brahman,NOG 2697,03/20,2697 DE NOGAL DEL RIO,G,WRRB 115,"57,58",2,,,,,,,,,,,,,,,,36,-0.23,57,,,,,,,,,,,,,,,,36,13.8,7,,,,,,,50,0.29,58,42,3.27,17,43,10.22,3,44,12.9,6,,,,46,0.23,51,,,
Brahman,UBER 783,10/11,MR UBER POI 783,G,UBER 153,"57,60",2,,,,39,0.34,13,44,0.42,21,,,,,,,43,0.02,88,,,,,,,,,,,,,,,,39,12.49,10,,,,,,,48,0.38,57,45,3.21,17,,,,39,4.65,66,,,,51,0.5,16,,,
Brahman,210813EE,09/21,210813 DE ESPIRITU,G,181228EE,57,1,,,,,,,,,,,,,,,,35,0.05,92,,,,,,,,,,,,,,,,35,14.67,6,,,,,,,48,4.68,10,44,3.17,17,,,,50,13.97,4,,,,47,0.57,10,,,
Brahman,210546EE,08/21,SANTO DE ESPIRITU,G,181228EE,57,1,,,,,,,,,,,,,,,,36,0.69,100,,,,,,,,,,,,,,,,36,15.42,4,,,,,,,39,3.7,16,42,2.69,20,,,,50,16.28,2,,,,47,0.61,7,,,
Brahman,WRRB 1310,09/19,MR. W2R POI 1310,,FIV 902044,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11.87,12,,,,,,,40,-0.37,70,48,0.86,41,46,12.98,0.5,53,13.58,4,,,,65,0.48,18,,,
Brahman,200084EE,08/20,200084 DE ESPIRITU,G,170030EE,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,8.69,26,,,,,,,39,3.18,20,44,2.52,21,48,5.3,19,40,12.88,6,,,,59,0.19,57,,,
Brahman,BENT 5876,10/18,CJ SANT ANNNA POI COM,G,BENT 3706,"59,60",2,,,,56,0.57,2,58,4.2,0.1,,,,,,,44,-0.54,24,,,,,,,,,,,,,,,,39,10.79,16,,,,,,,,,,,,,,,,44,1.03,89,,,,57,0.44,22,,,
Brahman,UBER 875,01/12,MR UBER POI 875,G,660295,59,1,,,,64,-0.21,85,68,0.59,15,,,,,,,31,-0.26,52,,,,,,,,,,,,,,,,31,7.34,36,,,,,,,,,,,,,,,,52,7.19,30,,,,73,0.26,47,,,
Tabapuã,ALD 2413,11/16,BENEDITO DO COCA,G,MBF 1871,"63,64,65,66,67,69,70",7,,,,,,,,,,,,,,,,42,-0.14,26,,,,,,,42,30.73,2,,,,46,25.79,1,42,29.46,1,46,3.76,0.5,,,,39,5.83,0.1,45,9.88,0.5,48,20.99,0.1,46,33.67,0.1,,,,64,0.25,18,46,78.68,0.5
Tabapuã,NGT 124,11/07,BEETHOVEN DA NGT,G,FEP 1034,"63,64,65,69,70",5,,,,,,,,,,,,,,,,34,-1.17,0.1,,,,,,,31,25.19,3,,,,31,30.73,0.5,31,26.84,2,43,0.31,70,,,,45,3.01,5,31,6.35,4,31,14.18,0.5,36,19.04,1,,,,43,0.09,32,42,77.34,0.5
Tabapuã,GEGO 1111,08/12,NATUR FIV DOGOIAS,G,FEP 1034,"63,64,65,66,67,69,70,71",8,,,,46,-0.18,87,43,2.82,0.5,,,,,,,47,-0.46,5,,,,,,,31,23.3,4,,,,41,24.21,1,31,23.53,3,46,2.02,8,,,,35,2.56,7,31,5.46,6,30,6.88,7,41,12.35,5,,,,45,0.51,9,35,69.95,5
Tabapuã,DORN 289,11/06,CERTEIRO FIV DA DORN,G,NYFP 1459,"63,64,65,66,67,68,69,70",8,,,,,,,,,,,,,,,,43,-0.24,16,,,,,,,39,26.52,3,,,,40,9.88,15,39,21.75,4,52,3.47,0.5,43,4.27,0.5,49,4.48,1,51,8.26,1,44,12.53,1,42,20.27,0.5,31,5.81,3,39,0.69,7,46,66.07,10
Tabapuã,NGT 507,01/09,DOBRADO FIV DA NGT,G,FEP 1034,"63,64,65,66,69,70",6,,,,,,,,,,,,,,,,43,-0.81,1,,,,,,,32,22.37,5,,,,43,20.11,3,32,21.59,4,32,1.73,14,,,,38,-1.21,93,41,3.91,11,45,-7.46,100,44,7.16,16,,,,35,-0.28,86,43,81.82,0.1
Tabapuã,NGT 772,11/09,DGANO FIV DA NGT,G,1206,"63,64,70",3,,,,,,,,,,,,,,,,33,-0.38,8,,,,,,,33,24.58,4,,,,40,14.1,9,33,21.47,4,45,3.23,0.5,,,,,,,51,5.45,6,47,10.24,2,49,13.13,4,,,,39,0.04,39,,,
Tabapuã,PRTA 325,06/10,RAMBO FIV DA PRATA,G,NCG 1396,"63,64,65,66,67,69,70,71",8,,,,59,-0.19,88,62,1.49,3,,,,,,,34,-1.26,0.1,,,,,,,34,21.86,6,,,,55,18.23,4,34,20.8,5,50,0.77,42,,,,50,-0.77,83,39,6.83,3,54,6.19,9,55,13.38,3,,,,70,0.27,16,42,65.06,12
Tabapuã,TJG 1015,10/16,HASTIL TJG,G,PRTA 325,"63,64,65,70,71,72",6,,,,52,0.24,23,55,2.65,0.5,,,,,,,32,-0.98,0.5,,,,,,,32,18.72,10,,,,43,20.04,3,32,19.05,6,50,0.11,84,,,,,,,39,2.27,21,44,1.84,32,43,4.38,26,,,,40,0.54,9,47,67.03,9
Tabapuã,ALD 2105,01/14,VERISSIMO DO COCA,G,ALD 1119,"63,64,65,69,70",5,,,,,,,,,,,,,,,,38,-0.4,7,,,,,,,38,8.69,28,,,,43,23.3,1,38,12.98,16,50,-0.39,97,,,,51,0.29,45,50,4.1,11,43,1.25,39,44,6.81,17,,,,41,-0.53,100,45,65.93,10
Tabapuã,JCVZ 10,12/07,MAJESTOSO FIV,G,TABA R2198,"63,64,69,70",4,,,,,,,,,,,,,,,,46,0.4,95,,,,,,,38,18.88,9,,,,41,-2.01,84,38,12.66,16,38,0.48,58,,,,44,3.81,2,46,5.47,6,44,7.83,5,42,5.17,22,,,,47,0.21,20,,,
Tabapuã,UZI 156,01/10,MANDELA FIV UZI,G,650,"63,64",2,,,,,,,,,,,,,,,,45,-0.31,12,,,,,,,31,11.7,21,,,,35,-3.02,91,31,7.3,29,46,-1.84,100,,,,,,,32,-0.16,61,,,,47,0.93,64,,,,31,-0.24,81,,,
Tabapuã,TJG 1297,09/17,IGUAL TJG,,PRTA 325,"65,69,70,71",4,,,,40,0.19,31,43,4.6,0.1,,,,,,,20,-0.9,0.5,,,,,,,,,,,,,,,,10,25.13,3,12,-0.99,100,,,,28,1.28,21,36,7.01,3,37,6.85,7,40,11.22,6,,,,24,0.22,20,10,69.96,5
Tabapuã,OEJ 102,01/11,SANCAO,,ALN 628,"65,66,67,68,69",5,,,,,,,,,,,,,,,,23,-0.5,4,,,,,,,,,,,,,,,,18,17.81,8,26,3.14,1,20,2.14,7,31,2.11,10,44,8.29,1,,,,18,11.71,5,9,6.1,2,65,0.52,9,20,70.37,4
Tabapuã,RNF 2523,04/12,TOTEM FIV RF 4 IRMAS,G,RNF 1769,"65,67,70",3,,,,,,,,,,,,,,,,37,-0.49,4,,,,,,,,,,,,,,,,37,27.95,2,50,-0.12,93,,,,,,,48,6.8,3,45,12.05,1,48,20.2,0.5,,,,45,0.88,6,48,75.42,1
Tabapuã,TROA 2561,08/15,BALANCETE TRO,,TABA R2816,"65,67,70,71",4,,,,50,-0.12,78,53,3.23,0.5,,,,,,,20,-0.42,6,,,,,,,,,,,,,,,,16,23.7,3,17,1.62,17,,,,,,,50,1.01,33,52,6.12,9,51,7.75,14,,,,49,0.94,5,16,74.99,1
Tabapuã,NGT 801,11/09,DUTO DA NGT,G,MBF 1779,"65,66",2,,,,,,,,,,,,,,,,43,-0.37,8,,,,,,,,,,,,,,,,31,27.08,2,36,3.08,1,,,,,,,,,,,,,38,26.85,0.1,,,,31,-0.28,86,36,87.49,0.1
Tabapuã,JCVB 1677,09/07,QUINO,,TABA R2816,"65,66",2,,,,,,,,,,,,,,,,23,-0.34,10,,,,,,,,,,,,,,,,10,30.7,1,10,1.76,13,,,,,,,,,,,,,15,10.24,8,,,,17,2.65,0.5,25,62.93,17
Tabapuã,RNF 3282,09/16,TROUBLE FIV RF 4 IRMA,,TABA R2816,"65,67,69,71",4,,,,25,-0.06,70,29,2.02,1,,,,,,,20,-0.32,11,,,,,,,,,,,,,,,,18,26.38,2,18,3.25,0.5,,,,39,1.95,12,42,8.41,1,,,,25,9.04,11,,,,51,0.52,9,18,75.52,1
Tabapuã,TRO 820,10/17,DESTRO TRO,G,TROA 1915,"65,69,70",3,,,,,,,,,,,,,,,,47,-0.3,12,,,,,,,,,,,,,,,,40,23.63,3,52,1.71,14,,,,46,1.55,17,40,3.23,15,40,12.17,1,42,18.27,1,,,,48,0.78,6,48,84.56,0.1
Tabapuã,FHPS 77,11/15,BRINQUEDO MURO DE PED,G,MBF 3413,"65,70",2,,,,,,,,,,,,,,,,32,-0.25,16,,,,,,,,,,,,,,,,32,13.44,15,39,1.41,22,,,,,,,42,2,23,49,-4.52,99,48,6.64,17,,,,51,-0.21,77,40,69.9,5
Tabapuã,CCTA 2318,09/13,FEITICEIRO FIV CCC,,CCCC 1987,65,1,,,,,,,,,,,,,,,,22,-0.13,27,,,,,,,,,,,,,,,,8,10.74,20,11,1.48,21,,,,,,,,,,,,,8,7.03,16,,,,10,0.24,18,31,58.86,40
Tabapuã,MBF 3143,11/07,SATURNO MB DA FLOR,,MBF 1636,66,1,,,,,,,,,,,,,,,,14,-0.18,22,,,,,,,,,,,,,,,,8,7.63,28,12,1.87,11,,,,,,,,,,,,,9,5.3,21,,,,,,,25,67.72,8
Tabapuã,LIA 659,05/08,CANDADO FIV DA,,LIAB 1255,"66,67,70",3,,,,,,,,,,,,,,,,20,-0.08,34,,,,,,,,,,,,,,,,20,16.08,10,25,2.23,6,,,,,,,42,2.65,18,35,2.86,24,32,5.55,20,,,,57,0.61,8,21,67.48,8
Tabapuã,RNF 1429,01/07,ILUMINADO RF 4,,IRMAS 1206,"66,67",2,,,,,,,,,,,,,,,,27,0.26,85,,,,,,,,,,,,,,,,10,18.54,7,27,3.05,1,,,,,,,,,,,,,10,2.7,41,,,,39,1.14,5,21,67.27,8
Tabapuã,THUT 1,12/11,GROSCO,,THU 8202,"66,67",2,,,,,,,,,,,,,,,,12,-0.08,34,,,,,,,,,,,,,,,,8,16.74,9,10,1.79,13,,,,,,,,,,,,,8,13.94,3,,,,39,0.67,7,24,66.15,10
Tabapuã,CCCC 5328,12/11,ENTULHO CC,,CCCC 1019,66,1,,,,,,,,,,,,,,,,14,0.18,74,,,,,,,,,,,,,,,,10,16.72,9,10,1.46,21,,,,,,,,,,,,,10,12.51,4,,,,,,,23,65.14,12
Tabapuã,LETA 2266,10/07,KATUMBO DA PALMEIRA,,TABA R2816,66,1,,,,,,,,,,,,,,,,11,-0.23,17,,,,,,,,,,,,,,,,10,26.95,2,10,1.23,27,,,,,,,,,,,,,15,10.71,7,,,,,,,22,64.63,13
Tabapuã,CSC 9974,08/08,RUSSEL DO CÃ“RREGO,,TABA R2816,"66,67,69,70",4,,,,,,,,,,,,,,,,16,-0.23,17,,,,,,,,,,,,,,,,14,32.39,0.5,14,2.08,7,,,,23,2.75,6,37,6.41,4,18,6.85,7,46,13.95,3,,,,56,2.78,0.5,25,63.99,14
Tabapuã,CCTA 1933,09/12,ECOLOGICO CCC,,CCCC 1019,66,1,,,,,,,,,,,,,,,,20,0.24,82,,,,,,,,,,,,,,,,10,14.87,12,15,1.47,21,,,,,,,,,,,,,10,8.47,12,,,,,,,24,63.03,16
